source,i1_mean,i2_mean,i3_mean,interp_std,knn_prob,logreg_prob,rf_prob,svc_prob,xgb_prob,models_std,stratum
cert,1.0,1.0,0.7,0.14142135623730917,0.9333333373069763,0.9846784472465515,0.8899999856948853,0.9744302034378052,0.9459906220436096,0.03346715832450669,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,0.9333333373069763,0.9172102808952332,0.9399999976158142,0.8822733759880066,0.9238739013671875,0.02010808571000662,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9899688959121704,1.0,0.9810803532600403,0.9921492338180542,0.007061731810062881,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9954309463500977,1.0,0.985233724117279,0.9961240887641907,0.005407208207686802,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,0.9333333373069763,0.9963005185127258,0.8600000143051147,0.9936184287071228,0.9770321846008301,0.05125166395781883,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9299993515014648,1.0,0.87279212474823,0.9673042893409729,0.04812432318883133,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9888419508934021,1.0,0.9729980826377869,0.9971722960472107,0.010252840439876813,Consensus
cert,1.0,1.0,0.0,0.4714045207910317,1.0,0.9774567484855652,0.9200000166893005,0.9729365706443787,0.9725667238235474,0.02630931696314532,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.992882490158081,1.0,0.9858067631721497,0.9952020645141602,0.005268670537179722,Consensus
cert,1.0,1.0,1.0,0.0,1.0,0.9963584542274475,1.0,0.9935348629951477,0.9938653111457825,0.0028261928082762493,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.9948426485061646,1.0,0.9892991781234741,0.9938653111457825,0.004049767223856759,Consensus
cert,1.0,1.0,1.0,0.0,1.0,0.9917095899581909,0.9700000286102295,0.9874265193939209,0.9734736084938049,0.01124829564176717,Consensus
cert,1.0,1.0,0.0,0.4714045207910317,1.0,0.9695703983306885,0.9800000190734863,0.9521260857582092,0.9769079685211182,0.015516047295740437,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9948423504829407,1.0,0.9884246587753296,0.9851775169372559,0.006019074542634004,Consensus
cert,1.0,0.7,0.0,0.41899350299921784,1.0,0.9838891625404358,1.0,0.9573423266410828,0.9961562752723694,0.0161861174579346,Consensus
