i1_mean,i2_mean,i3_mean,interp_std,logreg_npt_prob,logreg_pt_prob,rf_npt_prob,rf_pt_prob,source,val_int,interp_mean
1.0,1.0,0.3,0.32998316455372223,0.9600580930709839,0.999849796295166,1.0,1.0,cert,1.0,0.7666666666666666
1.0,1.0,0.7,0.14142135623730917,0.961056649684906,0.9999958276748657,1.0,1.0,cert,1.0,0.9
1.0,0.7,0.3,0.28674417556808773,0.9597492814064026,0.9999973773956299,0.949999988079071,0.878000020980835,cert,1.0,0.6666666666666666
1.0,1.0,0.3,0.32998316455372223,0.9252298474311829,0.9865837693214417,0.8140000104904175,1.0,cert,1.0,0.7666666666666666
1.0,0.7,0.7,0.14142135623730995,0.9582626819610596,0.9990369081497192,1.0,0.9919999837875366,cert,1.0,0.7999999999999999
1.0,1.0,0.0,0.4714045207910317,0.9589956998825073,0.9999915957450867,0.8740000128746033,0.9039999842643738,cert,1.0,0.6666666666666666
1.0,1.0,0.3,0.32998316455372223,0.9612434506416321,0.99991375207901,0.9879999756813049,1.0,cert,1.0,0.7666666666666666
1.0,1.0,1.0,0.0,0.9629182815551758,0.9977790713310242,1.0,1.0,cert,1.0,1.0
1.0,0.7,0.3,0.28674417556808773,0.9619656801223755,0.999811053276062,1.0,0.9980000257492065,cert,1.0,0.6666666666666666
1.0,1.0,1.0,0.0,0.9612969756126404,0.9824111461639404,0.9599999785423279,0.9959999918937683,cert,1.0,1.0
1.0,1.0,0.0,0.4714045207910317,0.9523473978042603,0.9947625994682312,0.9819999933242798,0.9919999837875366,cert,1.0,0.6666666666666666
1.0,1.0,0.7,0.14142135623730917,0.961411714553833,0.9999589323997498,0.9980000257492065,1.0,cert,1.0,0.9
1.0,0.7,0.0,0.41899350299921784,0.9541903734207153,0.9996511936187744,1.0,1.0,cert,1.0,0.5666666666666667
1.0,0.5,1.0,0.23570226039551564,0.9126775860786438,0.883018434047699,0.9940000176429749,0.8560000061988831,cert,1.0,0.8333333333333334
1.0,0.7,0.3,0.28674417556808773,0.9618797302246094,0.9996292591094971,0.9800000190734863,1.0,cert,1.0,0.6666666666666666
1.0,0.7,0.7,0.14142135623730995,0.9615013599395752,0.9990177154541016,1.0,1.0,cert,1.0,0.7999999999999999
1.0,0.7,0.3,0.28674417556808773,0.9621132612228394,0.9998323321342468,1.0,1.0,cert,1.0,0.6666666666666666
1.0,0.7,0.3,0.28674417556808773,0.9607324004173279,0.9844259023666382,1.0,0.9980000257492065,cert,1.0,0.6666666666666666
1.0,1.0,1.0,0.0,0.962773323059082,0.9976150393486023,1.0,0.9980000257492065,cert,1.0,1.0
1.0,0.3,0.0,0.41899350299921784,0.9553486704826355,0.9999128580093384,1.0,0.9819999933242798,cert,1.0,0.43333333333333335
1.0,0.5,0.7,0.20548046676563214,0.9456458687782288,0.9623281359672546,0.9639999866485596,0.9940000176429749,cert,1.0,0.7333333333333334
1.0,0.7,0.7,0.14142135623730995,0.9387834668159485,0.9759538769721985,0.9919999837875366,0.9660000205039978,cert,1.0,0.7999999999999999
1.0,0.7,0.7,0.14142135623730995,0.9598782062530518,0.9998041391372681,1.0,1.0,cert,1.0,0.7999999999999999
1.0,1.0,1.0,0.0,0.9550162553787231,0.9983880519866943,1.0,0.9980000257492065,cert,1.0,1.0
1.0,1.0,0.0,0.4714045207910317,0.9613581299781799,0.9999521970748901,0.9980000257492065,0.972000002861023,cert,1.0,0.6666666666666666
1.0,1.0,1.0,0.0,0.9630574584007263,0.9962207078933716,1.0,0.9980000257492065,cert,1.0,1.0
1.0,1.0,0.5,0.23570226039551564,0.9553537964820862,0.9879894256591797,0.9980000257492065,0.9940000176429749,cert,1.0,0.8333333333333334
1.0,1.0,1.0,0.0,0.9584423303604126,0.9994604587554932,0.9279999732971191,1.0,cert,1.0,1.0
1.0,0.7,0.7,0.14142135623730995,0.9512370228767395,0.9690723419189453,0.6159999966621399,0.9980000257492065,cert,1.0,0.7999999999999999
1.0,0.7,0.7,0.14142135623730995,0.9624677896499634,0.9999972581863403,1.0,1.0,cert,1.0,0.7999999999999999
1.0,1.0,0.7,0.14142135623730917,0.9577538371086121,0.9991321563720703,0.9879999756813049,0.9480000138282776,cert,1.0,0.9
1.0,1.0,0.7,0.14142135623730917,0.9609022736549377,0.9988670349121094,1.0,0.9980000257492065,cert,1.0,0.9
1.0,0.7,0.3,0.28674417556808773,0.9361280798912048,0.9557900428771973,0.9779999852180481,0.9860000014305115,cert,1.0,0.6666666666666666
1.0,0.5,0.0,0.408248290463863,0.9086242914199829,0.8612059354782104,0.878000020980835,0.7599999904632568,cert,1.0,0.5
1.0,0.7,1.0,0.14142135623730956,0.9594454169273376,0.9975593686103821,1.0,1.0,cert,1.0,0.9
1.0,0.3,0.7,0.28674417556808773,0.2753533720970154,0.7078396677970886,0.7799999713897705,0.3400000035762787,conf,1.0,0.6666666666666666
1.0,0.5,0.7,0.20548046676563214,0.5302354097366333,0.6104692220687866,0.6460000276565552,0.4339999854564667,conf,1.0,0.7333333333333334
1.0,0.3,0.5,0.29439202887759497,0.22495613992214203,0.6266937255859375,0.3659999966621399,0.3919999897480011,conf,1.0,0.6
