system:index,ARVI,ARVI_INTP,B,CMRI,CMRI_INTP,CVI,CVI_INTP,EVI_INTP,EVI_RMSE,G,GLI,GLI_INTP,IPVI,IPVI_INTP,MCARI1,MCARI1_INTP,MCARI2,MCARI2_INTP,N,NDTI,NDTI_INTP,NDVI,NDVI_INTP,NDWI,NDWI_INTP,NLI,NLI_INTP,N_INTP,OSAVI,OSAVI_INTP,R,R_INTP,TDVI,TDVI_INTP,TVI,TVI_INTP,TriVI,TriVI_INTP,WDRVI,WDRVI_INTP,cloudy_B,cloudy_G,cloudy_N,cloudy_R,landcover,latitude,longitude,.geo
2_000000000000000000c1_0,0.53894925,0.47058347,0.0509,0.8449911,0.6716521,1.8638773410598808,1.6294223,1.3283691,0.6186811,0.0756,0.1419939577039275,0.13601775,0.73043853,0.68498933,1744.9199999999998,1381.259,0.6419832664268286,0.54967505,0.1699,-0.09327549,-0.07996545,0.46087703,0.36997867,-0.38411406,-0.3016734,0.99956566,0.99934846,0.15335,0.4608453416789903,0.36995184,0.0627,0.06983333,0.946336228367761,0.7954967,0.9802433586270382,0.93080723,69480.0,59007.3,-0.5735976910528298,-0.63229185,0.058,0.08320000000000001,0.14020000000000002,0.08320000000000001,nonmangrove,22.138819462815537,89.53534914662261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c3_0,0.5686585,0.42769915,0.0545,0.93209743,0.5700793,2.537596456624797,1.5128691,1.140635,0.76050335,0.0741,0.08571428571428572,0.14217453,0.73817503,0.66121393,1901.04,1244.9214,0.5995433214032126,0.5057859,0.19820000000000002,-0.02631579,-0.08363257,0.4763501,0.3224279,-0.45574734,-0.24765141,0.99964213,0.99905324,0.145,0.47632170894844256,0.32240465,0.0703,0.07123333,0.9678749933080948,0.6845201,0.9881042926279946,0.90103495,78260.0,47885.31,-0.5601420328450953,-0.65691316,0.0951,0.1068,0.24330000000000002,0.0915,nonmangrove,22.13627924881425,89.37710542960174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c4_0,0.5371083,0.5263354,0.042100000000000005,0.80843264,0.82343227,1.671019923065757,1.8262438,1.7107735,0.3481726,0.0664,0.16695957820738136,0.14865308,0.7262338,0.72731334,1467.9599999999998,1670.3052,0.6563893740378076,0.64461035,0.1398,-0.11502939,-0.10417447,0.45246753,0.45462662,-0.35596508,-0.36880562,0.9994609,0.99949634,0.16198333,0.4524299279020964,0.45459318,0.052700000000000004,0.059783332,0.9344232627910547,0.93141526,0.9759444310346427,0.97620916,57740.0,66373.81,-0.5806838632273545,-0.5713212,0.0497,0.0731,0.2048,0.056900000000000006,nonmangrove,22.135802953588446,89.13513351787225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c5_0,0.48406675,0.44379953,0.051000000000000004,0.74171937,0.6353063,1.6628108754725899,1.4973218,1.4368845,0.5561246,0.0736,0.13405238828967642,0.14279948,0.70494956,0.67992073,1418.6399999999996,1269.2155,0.6044953840074797,0.56382024,0.1467,-0.09037037,-0.09610309,0.4098991,0.35984147,-0.33182025,-0.27546483,0.9994296,0.9992494,0.14034167,0.4098675738530435,0.3598132,0.0614,0.06429166,0.8720636449371459,0.78042233,0.9538863071547965,0.9255179,56060.0,47926.023,-0.6143026160115682,-0.6395648,0.0669,0.0935,0.2026,0.0762,nonmangrove,22.135683879530337,89.4220547009678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c7_0,0.57761735,0.43048778,0.0468,0.95899785,0.6173532,1.8274072604641936,1.6079972,1.4001818,0.6991079,0.07100000000000001,0.17598343685300208,0.1358145,0.7683517,0.674514,2043.7199999999998,1233.2653,0.7308362107249636,0.5460426,0.1748,-0.14793856,-0.09009767,0.5367033,0.34902796,-0.42229456,-0.26832524,0.9996551,0.9991449,0.14062083,0.5366655531918635,0.34900114,0.052700000000000004,0.0645875,1.0476784473967682,0.7471604,1.0181862779979391,0.9176998,80580.0,45145.79,-0.5018523795953264,-0.6403911,0.0668,0.09910000000000001,0.23520000000000002,0.08,nonmangrove,22.13270699536274,89.42308309230508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c8_0,0.5388066,0.2251453,0.0514,0.81952506,0.1755477,1.731686672822407,1.0725304,0.5684765,1.243073,0.07980000000000001,0.1594624046494733,0.11896786,0.72731125,0.55926543,1785.4799999999998,207.24486,0.6507764825314203,0.23156674,0.1715,-0.10756419,-0.06592094,0.45462257,0.11853085,-0.3649025,-0.05701686,0.99956286,0.9978879,0.1060125,0.454591715574855,0.118523106,0.06430000000000001,0.077575,0.9375067781931498,0.2139838,0.9770478808598843,0.77385134,70520.0,3391.1992,-0.5788827501534684,-0.75449353,0.113,0.1371,0.20600000000000002,0.12510000000000002,nonmangrove,22.132548226440058,89.20746370859288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c9_0,0.64673156,0.463908,0.0381,0.9859056,0.6642905,1.7877262120509827,1.549261,1.4531221,0.59571606,0.0709,0.23036876355748373,0.14995293,0.7782647,0.6877949,2145.4799999999996,1475.7924,0.7551282602831184,0.5776674,0.1776,-0.16707818,-0.100224525,0.55652934,0.37558988,-0.42937624,-0.2887006,0.9996792,0.999312,0.15447916,0.5564903424825605,0.3755628,0.0506,0.0675875,1.0725490232198056,0.80078745,1.0278761405005672,0.9333376,84320.0,60038.46,-0.48039789350497364,-0.6262988,0.040600000000000004,0.0697,0.1792,0.0472,nonmangrove,22.132508534181426,89.31844427373883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ca_0,0.5362319,0.49435073,0.0528,0.8256706,0.70857954,1.8542192760942762,1.834345,1.1692849,0.30496395,0.0792,0.14079942383867483,0.115101285,0.7245236,0.68738335,1759.0799999999997,1423.0442,0.6286886030084928,0.5321701,0.1749,-0.08716541,-0.047324438,0.44904724,0.37476665,-0.37662336,-0.33381286,0.9995653,0.9994492,0.16762917,0.44901746363124234,0.3747418,0.0665,0.07647084,0.9295729885049072,0.8151106,0.9741905483649553,0.9349471,70120.0,57431.984,-0.5835218478390285,-0.6376729,0.0402,0.06430000000000001,0.13,0.056900000000000006,nonmangrove,22.132270380394775,89.25789773375767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cb_0,0.63843524,0.62819076,0.0476,1.0694116,1.0244902,2.2470345905248954,2.2330763,1.7705742,0.27391475,0.0741,0.1715415019762846,0.16846472,0.79039943,0.7769542,2546.0399999999995,2521.711,0.7378091460627121,0.70971125,0.2157,-0.12871288,-0.11538615,0.5807988,0.5539084,-0.48861283,-0.4705819,0.99975413,0.9997224,0.2182625,0.5807647774406778,0.5538765,0.0572,0.061983332,1.1021575057818827,1.0651157,1.0396147495150823,1.0260023,101860.0,103666.14,-0.45232956709407124,-0.4753882,0.095,0.1188,0.197,0.10830000000000001,nonmangrove,22.131198683372606,89.20484988061065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cc_0,0.4457035,0.393864,0.0587,0.6499341,0.52094287,1.5129882352941177,1.4913275,1.05815,0.4454645,0.085,0.13295568143952016,0.115470454,0.6819599,0.6437964,1388.6399999999996,1129.2332,0.5669729235808492,0.46114555,0.1531,-0.08695652,-0.058671974,0.36391982,0.28759274,-0.2860143,-0.23335011,0.99939096,0.999121,0.14753333,0.36389388729533756,0.28757283,0.0714,0.079195835,0.8003352453471779,0.65162313,0.9294728730986616,0.88516307,54460.0,43795.14,-0.6468688732556798,-0.68695474,0.0976,0.1206,0.16720000000000002,0.10830000000000001,nonmangrove,22.13100022006644,89.2047213316935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ce_0,0.547081,0.52767646,0.048100000000000004,0.8466937,0.7883131,1.840882653469548,1.9375262,1.3707366,0.41659546,0.0733,0.15025500196155356,0.13296312,0.73184854,0.71186537,1703.3999999999999,1678.488,0.6480711843247434,0.5895685,0.1643,-0.09812734,-0.07098721,0.4636971,0.42373076,-0.38299662,-0.36458233,0.9995541,0.999506,0.1754125,0.46366405957704576,0.42370275,0.060200000000000004,0.070120834,0.950289574367813,0.8839109,0.9816807549692823,0.9599163,67700.0,69972.81,-0.5711862194962809,-0.59556043,0.059800000000000006,0.08560000000000001,0.1743,0.07250000000000001,nonmangrove,22.128896491833096,89.67653870730058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cf_0,0.49898827,0.34332418,0.061900000000000004,0.7880258,0.42427492,1.8312928709465055,1.3436288,0.9363319,0.4347025,0.0868,0.12,0.10761954,0.71313053,0.61856747,1785.9599999999998,886.77374,0.6027916493289427,0.40429357,0.1852,-0.076255426,-0.05297685,0.42626107,0.23713495,-0.3617647,-0.18713997,0.99956566,0.99896556,0.13204166,0.42623481033128496,0.2371171,0.0745,0.07991666,0.8965008488473354,0.561447,0.9624245791052524,0.85688615,71340.0,35113.246,-0.6018060632122123,-0.716351,0.0823,0.1043,0.1714,0.0978,nonmangrove,22.128261397891848,89.457319953908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d0_0,0.50360453,0.46605283,0.0482,0.8039493,0.6849235,1.5844744485939546,1.589746,1.507066,0.51545596,0.0708,0.1597051597051597,0.1476164,0.7285429,0.69341487,1574.88,1379.1052,0.6742889207007138,0.592192,0.14600000000000002,-0.13099042,-0.10230836,0.45708582,0.3868298,-0.34686348,-0.29809374,0.9994897,0.9993005,0.14284584,0.4570493373782532,0.3867992,0.054400000000000004,0.061558332,0.9409757157623911,0.82234883,0.9783076348180634,0.9398101,61520.0,50957.42,-0.5768115942028985,-0.6190607,0.0707,0.1004,0.2396,0.0839,nonmangrove,22.128142317459183,89.44442221255319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d1_0,0.6285192,0.5815059,0.050800000000000005,1.0934037,0.9441056,2.452304414705721,2.1953454,1.7834283,0.49670422,0.0727,0.1430817610062893,0.14547339,0.79280883,0.7543296,2595.0,2123.8267,0.7283574976452206,0.6673516,0.2227,-0.11077158,-0.09671536,0.58561766,0.5086593,-0.50778604,-0.43544638,0.99976534,0.99964255,0.19740416,0.5855843027809025,0.5086278,0.0582,0.06352916,1.1079277539290473,1.0021734,1.0419297757187718,1.0030366,104500.0,86427.08,-0.4465018019137566,-0.51733875,0.050100000000000006,0.0671,0.2393,0.052500000000000005,nonmangrove,22.12599885246257,89.55296034827319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d2_0,0.59623307,0.4230232,0.034300000000000004,0.89499545,0.5777213,1.4326321084013032,1.4178307,1.3587104,0.71057147,0.0629,0.24616146607231304,0.16029052,0.7643743,0.66958165,1679.88,1289.1565,0.7744183537978344,0.56049156,0.1356,-0.20152818,-0.11382101,0.5287486,0.33916327,-0.36624685,-0.238558,0.99954545,0.9991024,0.14237916,0.5287009063444108,0.3391374,0.041800000000000004,0.0654875,1.0374925584932053,0.7270999,1.0142724440481241,0.91182387,64720.0,44676.285,-0.5101156069364161,-0.6409893,0.0359,0.062200000000000005,0.22740000000000002,0.04,nonmangrove,22.124093522872094,89.30181861378648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d4_0,0.64244896,0.58453494,0.0438,1.0525873,0.9164205,2.1813834220907493,2.047336,1.6236336,0.43840605,0.0709,0.18117451062057477,0.1583739,0.7868596,0.7490194,2368.3199999999997,2024.9707,0.7357746500169907,0.66968846,0.20120000000000002,-0.1307815,-0.10168787,0.5737192,0.49803874,-0.47886807,-0.41838175,0.99973077,0.999618,0.18952917,0.5736833049163916,0.49800676,0.0545,0.063041665,1.0936141912879824,0.99131143,1.03620422803136,0.9982024,94580.0,82633.73,-0.46073438756365576,-0.53370416,0.037000000000000005,0.057800000000000004,0.14200000000000002,0.0396,nonmangrove,22.121354566457065,89.53834862135628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d5_0,0.5401015,0.554109,0.0453,0.8623855,0.8729303,1.508190253755839,1.9129096,1.7164602,0.3875877,0.0712,0.19613607727845442,0.15443052,0.7506185,0.7398957,1783.2,1875.1085,0.7347902999521913,0.6642384,0.1517,-0.17105263,-0.106999114,0.50123703,0.47979137,-0.3611485,-0.3931389,0.9995621,0.999559,0.17517917,0.5011973322250589,0.4797577,0.0504,0.060345832,1.0015382143790046,0.96815395,1.000618314533821,0.9892304,69100.0,77963.805,-0.5372883940826596,-0.5514082,0.0621,0.0873,0.21960000000000002,0.0709,nonmangrove,22.120957611836083,89.0914268860387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d6_0,0.49330357,0.34066978,0.0454,0.7325659,0.40782773,1.4173281466986491,1.3209933,1.0527132,0.8353813,0.0712,0.17929606625258798,0.12518534,0.7136,0.6193419,1426.4399999999998,889.27325,0.6664307750178893,0.4179346,0.1338,-0.14011209,-0.07316601,0.4272,0.23868379,-0.30536586,-0.16914394,0.99940026,0.9987094,0.124145836,0.42716354871051004,0.23866391,0.053700000000000005,0.072545834,0.8978472887774173,0.5372634,0.9629122493768578,0.85445184,55060.0,35968.957,-0.6010733452593918,-0.70846003,0.08410000000000001,0.1134,0.1587,0.1091,nonmangrove,22.12075913410638,89.63171798485169,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d7_0,0.5768581,0.52892643,0.050100000000000006,0.88290495,0.80903107,2.2057611893001563,2.0275817,1.3865222,0.188165,0.0762,0.12430837329398746,0.117295735,0.73129654,0.71408236,1819.2,1754.0463,0.6090770851734838,0.5862086,0.1867,-0.05248619,-0.056130603,0.46259302,0.4281647,-0.4203119,-0.38086638,0.9996065,0.9995497,0.1848625,0.4625640382898056,0.42813793,0.06860000000000001,0.073533334,0.9487549967539635,0.8971037,0.9811182537341863,0.96311677,73900.0,73497.32,-0.5721324624727855,-0.5983679,0.0519,0.0733,0.1212,0.0644,nonmangrove,22.120679742936236,89.2611114566866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d8_0,0.5084828,0.42040777,0.0507,0.7491659,0.5485984,1.6503856041131106,1.6263242,0.9525894,0.53563213,0.07780000000000001,0.15046210720887246,0.104091585,0.70791626,0.6451206,1528.32,1096.3156,0.6139763702296175,0.43043375,0.15560000000000002,-0.09577465,-0.035737764,0.41583258,0.2902412,-0.33333334,-0.25835723,0.9994698,0.99921423,0.15385,0.41580230738435786,0.29022157,0.06420000000000001,0.083320834,0.8809885116797718,0.65747654,0.9569914184924774,0.8867622,60280.0,43623.09,-0.6098294884653962,-0.6846664,0.0682,0.09670000000000001,0.1572,0.0897,nonmangrove,22.118615556817932,89.60875057831953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d9_0,0.56554943,0.546673,0.0512,0.82610863,0.83240837,1.743577663162071,1.9632246,1.415714,0.46718034,0.0852,0.17436250861474845,0.14762552,0.7289609,0.7243727,1927.9199999999998,2111.2068,0.6531747894698943,0.60834104,0.1845,-0.10793238,-0.08689052,0.45792177,0.44874534,-0.36818686,-0.383663,0.999597,0.9995615,0.19959167,0.45789282384361324,0.44871905,0.06860000000000001,0.07309166,0.942181421267752,0.9118744,0.9787347802399602,0.9716424,76180.0,89187.11,-0.5761056863871339,-0.55892617,0.0712,0.1005,0.24630000000000002,0.09380000000000001,nonmangrove,22.118297987040012,89.87964599640945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000db_0,0.6102286,0.52247363,0.050300000000000004,0.98731375,0.78473645,2.3420671745152353,2.0286162,1.2962244,0.43737367,0.076,0.1368735976065819,0.11620577,0.76145107,0.706764,2224.9199999999996,1704.105,0.6692671656030826,0.561843,0.2078,-0.077250175,-0.051337846,0.5229022,0.413528,-0.46441156,-0.37120843,0.9996985,0.99951464,0.18613334,0.5228715062510076,0.41350257,0.0651,0.07622917,1.0299992983886495,0.86603206,1.0113862575515298,0.9542651,89980.0,65943.13,-0.5160689333954355,-0.6031567,0.06810000000000001,0.0994,0.21960000000000002,0.091,nonmangrove,22.117662845338018,89.67259654050775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dc_0,0.48539326,0.39869553,0.0458,0.6991774,0.5238378,1.4176494962438901,1.3226736,1.3355464,0.6624439,0.0722,0.17350670459162942,0.15957358,0.7028177,0.6570484,1353.0,1082.108,0.6397713881943418,0.5448242,0.1322,-0.12724434,-0.11342418,0.4056353,0.31409684,-0.2935421,-0.20974097,0.9993605,0.9990032,0.12659584,0.40560079950668737,0.3140701,0.055900000000000005,0.063266665,0.8655951929079027,0.6887063,0.9516487274053081,0.89868164,52300.0,36952.637,-0.6174768518518517,-0.6647417,0.0368,0.0636,0.15660000000000002,0.0439,nonmangrove,22.11690861085032,89.30726051794613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dd_0,0.5687844,0.50181425,0.0431,0.86171603,0.7322846,1.728814445953423,1.7640921,1.3516582,0.3800005,0.07050000000000001,0.18041021347844285,0.14154385,0.7410208,0.7005038,1713.7199999999998,1614.3811,0.6831883977748723,0.58276266,0.1568,-0.12529927,-0.08115698,0.4820416,0.4010076,-0.37967443,-0.331277,0.99955434,0.99940264,0.1609625,0.48200514138817485,0.40097907,0.0548,0.06695833,0.9756564814838298,0.8471604,0.9909801147862157,0.9477068,67480.0,69491.46,-0.5550510783200908,-0.61252046,0.0771,0.1023,0.1218,0.0946,nonmangrove,22.116591037227277,89.10428177775445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000de_0,0.54083484,0.3935557,0.0506,0.8315842,0.507926,1.7617250745104778,1.3724381,1.127181,0.6204538,0.07780000000000001,0.15687732342007435,0.13542923,0.7300086,0.6454824,1774.8,885.0505,0.6533611900806784,0.48534954,0.1698,-0.10668563,-0.081025206,0.4600172,0.29096484,-0.37156704,-0.21696113,0.99956447,0.9990544,0.13609166,0.4599855555937683,0.29094303,0.06280000000000001,0.07229583,0.9451266750900833,0.6533799,0.979804672832579,0.88648516,70200.0,31127.639,-0.5743294058661319,-0.68175393,0.0869,0.1075,0.1738,0.0954,nonmangrove,22.115955887835156,89.20510697844497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000df_0,0.5323974,0.42158946,0.043300000000000005,0.8236971,0.5454201,1.6374292715526844,1.52281,1.0423555,0.5671941,0.067,0.16979484941073766,0.12217267,0.73257613,0.6495342,1534.56,1187.9999,0.6760128333057515,0.47223353,0.1419,-0.12794612,-0.057467815,0.4651523,0.2990684,-0.35854477,-0.24635172,0.9994856,0.9992484,0.15640834,0.46511387804827686,0.29904774,0.051800000000000006,0.08349583,0.9523086858876746,0.67959505,0.9824216494800297,0.8925046,60140.0,42755.273,-0.569934838611911,-0.68197376,0.10890000000000001,0.139,0.11280000000000001,0.134,nonmangrove,22.113534354529055,89.84600902975325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e0_0,0.5481728,0.48797113,0.0476,0.90721846,0.7047335,1.6873937976859517,1.6125276,1.4450172,0.49934015,0.0711,0.17472118959107807,0.14979608,0.7571959,0.6970586,1888.8,1420.2325,0.7238961467538223,0.5956431,0.1631,-0.15235008,-0.095713384,0.51439184,0.39411727,-0.39282665,-0.31061623,0.99960685,0.9993568,0.1483,0.5143536227578267,0.39408687,0.0523,0.063525,1.0189064926315923,0.84107894,1.0071702086316197,0.94466484,74000.0,59029.36,-0.524559102171695,-0.6208211,0.0545,0.0816,0.1511,0.064,nonmangrove,22.113335866348407,89.06404596668415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e1_0,0.57244176,0.5468253,0.0422,0.9673151,0.8429415,1.9494529884051106,1.8698399,1.7310128,0.56013566,0.0613,0.15660377358490565,0.16916485,0.76679844,0.73522604,1775.1599999999999,1692.0192,0.7149790425306405,0.66657794,0.1552,-0.12995392,-0.11976091,0.5335968,0.47045207,-0.43371823,-0.37248942,0.99960816,0.99943876,0.1581,0.5335546597106948,0.47041643,0.0472,0.054308333,1.0437120688614714,0.94696236,1.0166596470523772,0.98338044,70440.0,62691.586,-0.5051020408163264,-0.5505052,0.0482,0.0664,0.2871,0.0522,nonmangrove,22.113097680162795,89.43435254737585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e4_0,0.53728664,0.5129228,0.051500000000000004,0.8278551,0.7684863,1.7641859125018615,1.7682718,1.4672725,0.33308384,0.0786,0.15418502202643172,0.13948669,0.7287053,0.7100724,1779.0,1661.4929,0.6499307294096258,0.6049264,0.1711,-0.104708366,-0.08422355,0.45741057,0.4201448,-0.37044454,-0.3483415,0.9995649,0.99950325,0.17085834,0.4573793949304988,0.42011648,0.0637,0.069241665,0.9414521461890402,0.8850418,0.9784735878809296,0.95892024,70400.0,64980.453,-0.5765375572330157,-0.6044363,0.0592,0.0864,0.22840000000000002,0.07100000000000001,nonmangrove,22.107103195361088,89.25408411588198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e6_0,0.5821168,0.5063652,0.0458,0.97768825,0.7525056,1.9635371098054017,1.6653826,1.5442908,0.49589035,0.06770000000000001,0.16173316173316174,0.15614693,0.7696405,0.7101199,1996.0799999999997,1637.0514,0.7195639957317491,0.614518,0.1734,-0.13210702,-0.105169326,0.53928095,0.42023987,-0.4384073,-0.3322657,0.9996548,0.99941736,0.16197917,0.5392426636368478,0.42020985,0.0519,0.064754166,1.0509472761459064,0.8726895,1.0194513027711056,0.9573224,79220.0,65811.77,-0.4991334488734836,-0.5952298,0.07590000000000001,0.0969,0.1023,0.0855,nonmangrove,22.104205108039675,89.41507020980224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e7_0,0.5028203,0.49071747,0.061700000000000005,0.7719234,0.75121224,1.833508889527275,1.9103476,1.4712303,0.5178067,0.08850000000000001,0.12131770668356034,0.11634337,0.7077799,0.7013088,1756.2,1730.8422,0.5886148361745915,0.56522214,0.1865,-0.0694864,-0.06465718,0.41555977,0.40261757,-0.35636362,-0.34859467,0.9995573,0.9994996,0.1916375,0.4155345405971554,0.40259364,0.077,0.079283334,0.8805995206809172,0.8477443,0.9568488764146693,0.94827616,70300.0,65688.63,-0.6100365917407213,-0.60755134,0.07490000000000001,0.0995,0.3199,0.1071,nonmangrove,22.09920278985957,89.28399316394064,"{""type"":""MultiPoint"",""coordinates"":[]}"
