_stratum,_cluster_id,score1,score2,score3,lon,lat,score_mean,score_std,n_interpreters,ref_label,prob_final,prob_bin
consensus,consensus_412,0.0,0.0,0.0,89.46705754260752,21.80371047909285,0.0,0.0,3,0,0.006000000052154064,0.0-0.3
consensus,consensus_413,0.0,0.0,0.0,89.82347771321139,21.85051978564139,0.0,0.0,3,0,0.0860000029206276,0.0-0.3
consensus,consensus_414,1.0,1.0,0.0,89.6762067042233,22.397074527390917,0.6666666666666666,0.5773502691896258,3,1,0.9679999947547913,0.7-1.0
consensus,consensus_415,0.3,0.0,0.0,89.37063998273297,21.977612808012335,0.09999999999999999,0.17320508075688773,3,0,0.006000000052154064,0.0-0.3
consensus,consensus_416,0.0,0.0,0.0,89.4039980093214,21.92759340123765,0.0,0.0,3,0,0.0020000000949949026,0.0-0.3
consensus,consensus_417,0.0,0.3,0.0,89.11091294837206,22.008422022570493,0.09999999999999999,0.17320508075688773,3,0,0.0,0.0-0.3
consensus,consensus_418,0.0,0.0,0.0,89.49618979862318,22.334030809965316,0.0,0.0,3,0,0.03999999910593033,0.0-0.3
consensus,consensus_422,0.0,0.0,0.0,89.46140287585884,21.816794925801467,0.0,0.0,3,0,0.012000000104308128,0.0-0.3
consensus,consensus_425,1.0,1.0,0.0,89.23767452357635,21.700011977801207,0.6666666666666666,0.5773502691896258,3,1,0.9760000109672546,0.7-1.0
consensus,consensus_426,0.0,0.0,0.0,89.31578868547179,21.83354684360047,0.0,0.0,3,0,0.00800000037997961,0.0-0.3
consensus,consensus_427,0.5,0.3,0.0,89.20598503013198,22.149762895003082,0.26666666666666666,0.2516611478423583,3,0,0.009999999776482582,0.0-0.3
consensus,consensus_428,0.3,0.3,0.0,89.30082122386874,22.10772964144468,0.19999999999999998,0.17320508075688773,3,0,0.12800000607967377,0.0-0.3
consensus,consensus_429,0.5,0.0,0.0,89.10572464938724,22.124268844948972,0.16666666666666666,0.2886751345948129,3,0,0.01600000075995922,0.0-0.3
consensus,consensus_430,0.0,0.0,0.0,89.21791575003131,21.947286828560127,0.0,0.0,3,0,0.09799999743700027,0.0-0.3
consensus,consensus_431,1.0,0.5,0.0,89.38231840113392,22.13249705912412,0.5,0.5,3,1,0.7599999904632568,0.7-1.0
consensus,consensus_432,0.0,0.0,0.0,89.0417538194748,21.896265857010786,0.0,0.0,3,0,0.006000000052154064,0.0-0.3
consensus,consensus_433,1.0,0.7,0.0,89.26460060922713,21.927703522528446,0.5666666666666667,0.5131601439446883,3,1,1.0,0.7-1.0
consensus,consensus_434,1.0,1.0,0.0,89.57026198694341,22.135585629635514,0.6666666666666666,0.5773502691896258,3,1,0.9900000095367432,0.7-1.0
consensus,consensus_435,1.0,1.0,0.0,89.21819552925093,21.66590920754371,0.6666666666666666,0.5773502691896258,3,1,0.9039999842643738,0.7-1.0
consensus,consensus_436,0.3,0.3,0.0,89.1626796941726,21.912633111824697,0.19999999999999998,0.17320508075688773,3,0,0.024000000208616257,0.0-0.3
consensus,consensus_437,1.0,0.3,0.0,89.54934086081715,21.80175216719689,0.43333333333333335,0.5131601439446883,3,0,0.9819999933242798,0.7-1.0
consensus,consensus_438,0.3,0.3,0.0,89.13596417379419,22.089219699311332,0.19999999999999998,0.17320508075688773,3,0,0.0560000017285347,0.0-0.3
consensus,consensus_441,0.0,0.0,0.0,89.46254964529942,21.91438681948136,0.0,0.0,3,0,0.0,0.0-0.3
consensus,consensus_442,0.0,0.3,0.0,89.34216890481603,21.859144152095542,0.09999999999999999,0.17320508075688773,3,0,0.0,0.0-0.3
consensus,consensus_444,0.5,0.0,0.0,89.48465519917026,21.91147463186894,0.16666666666666666,0.2886751345948129,3,0,0.0,0.0-0.3
consensus,consensus_445,0.0,0.0,0.3,89.08876837858364,21.923575697568303,0.09999999999999999,0.17320508075688773,3,0,0.09399999678134918,0.0-0.3
consensus,consensus_447,1.0,0.7,0.3,89.12858122771755,21.824901479174596,0.6666666666666666,0.3511884584284246,3,1,0.9860000014305115,0.7-1.0
consensus,consensus_448,0.7,0.7,0.3,89.75592765583873,22.146122804302728,0.5666666666666667,0.2309401076758503,3,1,0.9860000014305115,0.7-1.0
consensus,consensus_449,0.0,0.0,0.3,89.3467653337779,21.866296348645673,0.09999999999999999,0.17320508075688773,3,0,0.014000000432133675,0.0-0.3
consensus,consensus_450,0.0,0.3,0.3,89.34590393513403,21.863645998044113,0.19999999999999998,0.17320508075688773,3,0,0.03999999910593033,0.0-0.3
consensus,consensus_451,1.0,1.0,0.3,89.1979729296276,21.956529458841022,0.7666666666666666,0.40414518843273806,3,1,0.9620000123977661,0.7-1.0
consensus,consensus_458,1.0,0.7,0.3,89.38119823878203,22.022364025484993,0.6666666666666666,0.3511884584284246,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_459,0.3,0.3,0.3,89.21863405885809,22.109866194761892,0.3,0.0,3,0,0.01600000075995922,0.0-0.3
consensus,consensus_460,1.0,1.0,0.3,89.23485942151488,21.858128157900435,0.7666666666666666,0.40414518843273806,3,1,0.9919999837875366,0.7-1.0
consensus,consensus_461,1.0,1.0,0.3,89.22164684439734,21.846612728517716,0.7666666666666666,0.40414518843273806,3,1,0.9860000014305115,0.7-1.0
consensus,consensus_463,1.0,0.7,0.3,89.47854086314555,22.424741134059364,0.6666666666666666,0.3511884584284246,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_464,1.0,0.7,0.3,89.67162336934459,22.331469256677625,0.6666666666666666,0.3511884584284246,3,1,1.0,0.7-1.0
consensus,consensus_465,0.0,0.3,0.3,89.4363373460421,21.968169025577023,0.19999999999999998,0.17320508075688773,3,0,0.12800000607967377,0.0-0.3
consensus,consensus_466,0.3,0.3,0.3,89.09712188601988,22.036723266518646,0.3,0.0,3,0,0.0,0.0-0.3
consensus,consensus_467,1.0,0.7,0.3,89.44735904461893,21.83993301501747,0.6666666666666666,0.3511884584284246,3,1,0.878000020980835,0.7-1.0
consensus,consensus_469,1.0,1.0,0.3,89.59108928463507,22.18177743114849,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_470,0.3,0.3,0.3,89.21066119012664,21.82965481267489,0.3,0.0,3,0,0.01600000075995922,0.0-0.3
consensus,consensus_476,1.0,0.7,0.3,89.35831226325712,22.21100379669751,0.6666666666666666,0.3511884584284246,3,1,0.9760000109672546,0.7-1.0
consensus,consensus_477,0.0,0.3,0.3,89.19341794098573,22.03529459983607,0.19999999999999998,0.17320508075688773,3,0,0.02199999988079071,0.0-0.3
consensus,consensus_478,0.7,1.0,0.3,89.58727550502896,22.06274485565661,0.6666666666666666,0.3511884584284246,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_479,0.3,0.3,0.3,89.17888580818656,22.040231149243844,0.3,0.0,3,0,0.009999999776482582,0.0-0.3
consensus,consensus_480,0.7,1.0,0.3,89.6357649243717,22.162500488151302,0.6666666666666666,0.3511884584284246,3,1,0.9900000095367432,0.7-1.0
consensus,consensus_481,0.3,0.3,0.3,89.18569029928825,22.037617026920095,0.3,0.0,3,0,0.03999999910593033,0.0-0.3
consensus,consensus_482,0.5,0.0,0.3,89.13639542021608,22.136956885500087,0.26666666666666666,0.2516611478423583,3,0,0.0020000000949949026,0.0-0.3
consensus,consensus_483,0.3,0.0,0.3,89.65973709074237,21.909027518623173,0.19999999999999998,0.17320508075688773,3,0,0.006000000052154064,0.0-0.3
consensus,consensus_484,1.0,0.7,0.3,89.34451961687414,21.940295547408553,0.6666666666666666,0.3511884584284246,3,1,0.9879999756813049,0.7-1.0
consensus,consensus_485,1.0,0.7,0.3,89.73822423317439,22.080988705100424,0.6666666666666666,0.3511884584284246,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_491,1.0,0.7,0.3,89.64213035339375,22.34712552975586,0.6666666666666666,0.3511884584284246,3,1,1.0,0.7-1.0
consensus,consensus_493,0.0,0.3,0.3,89.19331235223736,22.026196813584626,0.19999999999999998,0.17320508075688773,3,0,0.019999999552965164,0.0-0.3
consensus,consensus_495,0.3,0.0,0.3,89.24116075859835,21.823029100860772,0.19999999999999998,0.17320508075688773,3,0,0.01600000075995922,0.0-0.3
consensus,consensus_497,0.0,0.3,0.3,89.37433391633084,22.240272791135364,0.19999999999999998,0.17320508075688773,3,0,0.07999999821186066,0.0-0.3
consensus,consensus_498,1.0,0.7,0.3,89.82583635348782,22.137989803248015,0.6666666666666666,0.3511884584284246,3,1,1.0,0.7-1.0
consensus,consensus_499,0.0,0.3,0.3,89.57034626743871,21.914687578455347,0.19999999999999998,0.17320508075688773,3,0,0.0,0.0-0.3
consensus,consensus_500,1.0,1.0,0.3,89.10213758187807,21.765601140867957,0.7666666666666666,0.40414518843273806,3,1,0.9900000095367432,0.7-1.0
consensus,consensus_501,1.0,0.7,0.3,89.4153312528006,22.343215753627554,0.6666666666666666,0.3511884584284246,3,1,1.0,0.7-1.0
consensus,consensus_503,0.0,0.0,0.3,89.35050129104853,22.21471617353987,0.09999999999999999,0.17320508075688773,3,0,0.04399999976158142,0.0-0.3
consensus,consensus_504,1.0,0.7,0.3,89.36802486995171,22.266109965268683,0.6666666666666666,0.3511884584284246,3,1,0.906000018119812,0.7-1.0
consensus,consensus_505,1.0,1.0,0.3,89.37390231712409,21.79100001011721,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_506,0.0,0.3,0.3,89.4495124134372,22.254823191249734,0.19999999999999998,0.17320508075688773,3,0,0.05000000074505806,0.0-0.3
consensus,consensus_507,0.0,0.3,0.3,89.17046860365609,22.046906450740607,0.19999999999999998,0.17320508075688773,3,0,0.012000000104308128,0.0-0.3
consensus,consensus_508,1.0,1.0,0.3,89.37985305752963,22.15712584350162,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_509,1.0,0.7,0.3,89.45472945323144,21.806286559910646,0.6666666666666666,0.3511884584284246,3,1,0.984000027179718,0.7-1.0
consensus,consensus_510,0.7,0.7,0.3,89.73421643113336,22.11830882410911,0.5666666666666667,0.2309401076758503,3,1,1.0,0.7-1.0
consensus,consensus_511,0.3,0.3,0.3,89.20037188612169,22.010447274327912,0.3,0.0,3,0,0.03400000184774399,0.0-0.3
consensus,consensus_512,0.5,0.0,0.3,89.16858165253839,22.043203486344073,0.26666666666666666,0.2516611478423583,3,0,0.006000000052154064,0.0-0.3
consensus,consensus_513,1.0,1.0,0.3,89.39644443518372,22.00658125381995,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_514,0.0,0.0,0.3,89.60089334275477,22.042042824672926,0.09999999999999999,0.17320508075688773,3,0,0.10599999874830246,0.0-0.3
consensus,consensus_515,1.0,1.0,0.3,89.32994172764901,22.02001889855337,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_516,1.0,1.0,0.3,89.12643716020588,22.118192938108958,0.7666666666666666,0.40414518843273806,3,1,1.0,0.7-1.0
consensus,consensus_518,1.0,0.7,0.5,89.72990006117493,21.853783121667476,0.7333333333333334,0.2516611478423583,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_519,0.3,0.3,0.5,89.20564046275412,22.037173979912616,0.3666666666666667,0.11547005383792516,3,0,0.01600000075995922,0.0-0.3
consensus,consensus_520,1.0,1.0,0.5,89.66687575392184,21.986576753868263,0.8333333333333334,0.28867513459481287,3,1,1.0,0.7-1.0
consensus,consensus_521,1.0,1.0,0.5,89.1060489153312,21.855563727038227,0.8333333333333334,0.28867513459481287,3,1,1.0,0.7-1.0
consensus,consensus_522,1.0,0.7,0.5,89.59792554291217,22.049339095943818,0.7333333333333334,0.2516611478423583,3,1,1.0,0.7-1.0
consensus,consensus_523,1.0,1.0,0.5,89.07507486675716,21.843832246248475,0.8333333333333334,0.28867513459481287,3,1,0.9940000176429749,0.7-1.0
consensus,consensus_524,1.0,1.0,0.5,89.44507712068047,21.805780306911554,0.8333333333333334,0.28867513459481287,3,1,0.9340000152587891,0.7-1.0
consensus,consensus_526,1.0,0.7,0.7,89.67475356819641,21.99081734979779,0.7999999999999999,0.17320508075688776,3,1,0.9959999918937683,0.7-1.0
consensus,consensus_529,1.0,0.7,0.7,89.17385714342016,22.147130200500758,0.7999999999999999,0.17320508075688776,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_530,1.0,1.0,0.7,89.74736270742338,22.3086713396979,0.9,0.17320508075688776,3,1,0.9959999918937683,0.7-1.0
consensus,consensus_531,0.0,0.3,0.7,89.40389561404155,21.954151592905525,0.3333333333333333,0.3511884584284246,3,0,0.07999999821186066,0.0-0.3
consensus,consensus_533,0.3,0.3,0.7,89.3292934184831,21.860724176832544,0.4333333333333333,0.2309401076758503,3,0,0.09200000017881393,0.0-0.3
consensus,consensus_534,0.3,0.3,0.7,89.21438952594309,21.763919799512973,0.4333333333333333,0.2309401076758503,3,0,0.15399999916553497,0.0-0.3
consensus,consensus_536,0.3,0.3,0.7,89.20665798489298,22.03664200425446,0.4333333333333333,0.2309401076758503,3,0,0.0,0.0-0.3
consensus,consensus_537,0.7,0.7,0.7,89.8477505696461,21.903815487854434,0.6999999999999998,1.3597399555105182e-16,3,1,0.9959999918937683,0.7-1.0
consensus,consensus_538,0.7,1.0,0.7,89.68939247072113,22.27916505897285,0.7999999999999999,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_539,1.0,1.0,0.7,89.39715819514133,22.15203855272056,0.9,0.17320508075688776,3,1,0.9660000205039978,0.7-1.0
consensus,consensus_541,1.0,1.0,0.7,89.56156209503233,22.39434326905045,0.9,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_542,1.0,0.7,0.7,89.63312063588575,22.287169289699133,0.7999999999999999,0.17320508075688776,3,1,0.9959999918937683,0.7-1.0
consensus,consensus_543,1.0,1.0,0.7,89.76418708785678,21.941990482701634,0.9,0.17320508075688776,3,1,0.9980000257492065,0.7-1.0
consensus,consensus_544,0.0,0.3,0.7,89.19240061661498,22.0222009780425,0.3333333333333333,0.3511884584284246,3,0,0.0,0.0-0.3
consensus,consensus_545,1.0,1.0,0.7,89.70245308862157,22.315028750855028,0.9,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_546,1.0,0.7,0.7,89.35646099375003,22.075631840222016,0.7999999999999999,0.17320508075688776,3,1,0.9580000042915344,0.7-1.0
consensus,consensus_547,0.3,0.3,0.7,89.1952196034366,22.044961008646098,0.4333333333333333,0.2309401076758503,3,0,0.07800000160932541,0.0-0.3
consensus,consensus_549,0.7,0.3,0.7,89.16508731273478,22.037601738737848,0.5666666666666667,0.23094010767585027,3,1,0.04800000041723251,0.0-0.3
consensus,consensus_550,1.0,1.0,0.7,89.73421546930483,22.257856728206104,0.9,0.17320508075688776,3,1,0.9900000095367432,0.7-1.0
consensus,consensus_553,1.0,1.0,0.7,89.09986847760705,22.142897586159826,0.9,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_555,1.0,1.0,0.7,89.40940125243871,22.400034396394595,0.9,0.17320508075688776,3,1,0.9959999918937683,0.7-1.0
consensus,consensus_556,0.3,0.3,0.7,89.25572388465773,22.12937759458631,0.4333333333333333,0.2309401076758503,3,0,0.03400000184774399,0.0-0.3
consensus,consensus_557,0.5,0.3,0.7,89.5514547776409,21.980339682887514,0.5,0.19999999999999998,3,1,0.017999999225139618,0.0-0.3
consensus,consensus_558,1.0,0.7,0.7,89.37651253140547,21.78339727049874,0.7999999999999999,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_559,1.0,0.7,0.7,89.4589729893638,22.29051156329865,0.7999999999999999,0.17320508075688776,3,1,0.9660000205039978,0.7-1.0
consensus,consensus_560,1.0,1.0,0.7,89.2415118517083,22.11433178092662,0.9,0.17320508075688776,3,1,0.9760000109672546,0.7-1.0
consensus,consensus_564,1.0,0.7,0.7,89.77708254306468,22.230230814328884,0.7999999999999999,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_565,0.0,0.5,0.7,89.33233263385206,21.858089266567575,0.39999999999999997,0.36055512754639896,3,0,0.03200000151991844,0.0-0.3
consensus,consensus_566,1.0,1.0,0.7,89.72975229653042,22.045697056307556,0.9,0.17320508075688776,3,1,1.0,0.7-1.0
consensus,consensus_567,1.0,1.0,0.7,89.6828052414539,21.905065903157833,0.9,0.17320508075688776,3,1,1.0,0.7-1.0
